id,pet_id,reminder_protocol_usage_itemable_type,reminder_protocol_name,name,administration_date,due_date
2321144,2084671,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-09-02,2023-09-02
2321152,2084673,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A663C01/10.2023) + RL (A215B01/11.2023).,2022-09-02,2023-09-02
2321164,2084674,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-03,2023-09-03
2321172,2084679,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-03,2023-09-03
2321196,2084712,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005A01/01.2024) + Nobivac RL ( A217B02/04.2024),2022-09-06,2023-09-06
2321209,2084717,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005A01/01.2024) + Nobivac RL ( A217B02/04.2024),2022-09-06,2023-09-06
3770612,2504182,HistoricalTreatment,Medicație deparazitare externă,Nexgard Spectra,2023-08-02,2023-09-06
2445691,2213259,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-12,2023-09-12
2469557,2234949,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B03/04.2024).,2022-09-12,2023-09-12
2469570,2234954,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B03/04.2024).,2022-09-12,2023-09-12
2469612,2234958,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-12,2023-09-12
2470157,2235266,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-09-13,2023-09-13
3851688,2867473,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-06-15,2023-09-15
3851720,2867473,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-06-15,2023-09-15
3852847,4112912,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-06-15,2023-09-15
3852870,2887926,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-06-16,2023-09-16
3841051,2693342,HistoricalTreatment,Medicație deparazitare externă,Simparica Trio,2023-08-17,2023-09-17
609776,2234738,HistoricalTreatment,Medicație deparazitare internă,Dehinel,2023-06-19,2023-09-19
2480552,2236382,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-19,2023-09-19
734947,3739928,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-06-19,2023-09-19
609597,1652216,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-06-20,2023-09-20
2480572,2236409,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-20,2023-09-20
2480607,2236413,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A418B01/11.2024) + Rabisin ( L489868/16.04.24))),2022-09-20,2023-09-20
1181881,2242315,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-09-20,2023-09-20
1181873,2243950,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-09-20,2023-09-20
609595,1652216,HistoricalTreatment,Medicație deparazitare internă,Dehinel,2023-06-21,2023-09-21
1171312,2319298,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-21,2023-09-21
1171308,2319312,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-09-21,2023-09-21
950223,1271545,HistoricalTreatment,Medicație deparazitare externă,Zgarda Seresto,2023-02-23,2023-09-23
1169389,2320604,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-23,2023-09-23
1169381,2320618,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-09-23,2023-09-23
3852747,1790900,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-06-25,2023-09-25
1169114,2320971,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-26,2023-09-26
1166616,2321886,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-09-26,2023-09-26
1166537,2321924,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B03/04.2024).,2022-09-28,2023-09-28
1166535,2321926,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-09-28,2023-09-28
1166504,1145524,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-01,2023-10-01
1166508,1145524,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005B01/01.2024) + Nobivac Lepto ( A706C01/10.2023),2022-10-01,2023-10-01
4139890,1887352,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-01,2023-10-01
598065,2319269,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-01,2023-10-01
598066,2319269,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-01,2023-10-01
1166484,2321957,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005A01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-10-01,2023-10-01
4012090,1711705,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-03,2023-10-03
4012095,1711705,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-07-03,2023-10-03
1166468,2321971,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B03/04.2024).,2022-10-03,2023-10-03
1166424,2322005,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-03,2023-10-03
1166416,2322012,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-03,2023-10-03
4042432,4160288,HistoricalTreatment,Medicație deparazitare internă,Panacur tbl.,2023-07-03,2023-10-03
4012163,1053567,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-04,2023-10-04
4012168,1053567,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-07-04,2023-10-04
2462856,2233142,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129005A01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-10-04,2023-10-04
1160367,2341705,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-04,2023-10-04
1160271,2341776,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-04,2023-10-04
598506,4159757,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-04,2023-10-04
4042418,4160288,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-04,2023-10-04
1160234,2341873,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129005A01/01.2024) + Nobivac RL ( A217B02/04.2024),2022-10-05,2023-10-05
1160223,2341880,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-10-06,2023-10-06
1160180,2341913,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-07,2023-10-07
1160160,2341928,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-08,2023-10-08
1160144,2341961,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-08,2023-10-08
1160134,2341963,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-08,2023-10-08
1160096,1144754,HistoricalTreatment,Medicație deparazitare internă,Drontal Plus Flavour,2022-10-10,2023-10-10
1160106,2341992,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L488696/04.12.2023)),2022-10-10,2023-10-10
1159861,2342243,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-10,2023-10-10
3634382,3224161,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-10,2023-10-10
3634378,3224171,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-10,2023-10-10
586575,4273353,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-10,2023-10-10
1159808,2342318,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-11,2023-10-11
4053177,4270271,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-11,2023-10-11
1159786,2342327,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies ( A554B01/09.2024).,2022-10-12,2023-10-12
1159757,2342352,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-12,2023-10-12
1159607,2029380,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-13,2023-10-13
563967,3297016,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A705D01/12.24) + Nobivac Lepto ( A708B02/01.24),2023-09-29,2023-10-13
527525,4387546,HistoricalTreatment,Medicație deparazitare internă,Anthelmin,2023-07-13,2023-10-13
527527,4387546,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-13,2023-10-13
1159552,2342440,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-15,2023-10-15
1159536,2342449,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-15,2023-10-15
4152095,4156055,HistoricalTreatment,Medicație deparazitare internă,Drontal Puppy,2023-07-10,2023-10-16
1157241,404462,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B02/04.2024).,2022-10-17,2023-10-17
517488,1309278,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-17,2023-10-17
517498,1309278,HistoricalTreatment,Medicație deparazitare internă,Droncit,2023-07-17,2023-10-17
1157257,2343018,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-10-17,2023-10-17
1152637,2364439,HistoricalTreatment,Vaccinuri,Nobivac DHPPI 0129005A01/01/24) + RL (A217B02/04.2024).,2022-10-17,2023-10-17
1149289,2366680,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B01/04.2024).,2022-10-18,2023-10-18
913326,2869383,HistoricalTreatment,Medicație deparazitare externă,Zgarda Seresto,2023-03-18,2023-10-18
3951013,3224386,HistoricalTreatment,Medicație deparazitare externă,Simparica Trio,2023-09-19,2023-10-19
4140022,4405507,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-07-20,2023-10-20
1147985,2367709,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A412B01/04.2024) + Rabisin ( L489686/06.2023),2022-10-22,2023-10-22
1144264,2371479,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-10-25,2023-10-25
1144258,2371485,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-10-25,2023-10-25
1144255,2371488,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-10-25,2023-10-25
1144247,2371501,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A215B01/11.23),2022-10-25,2023-10-25
1142527,2372485,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 423B01/02.25) + Rabisin ( L495181/16.04.2024),2022-10-27,2023-10-27
4152195,4407155,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-27,2023-10-27
4152203,4407159,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-27,2023-10-27
1139726,1056315,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 423B01/02.25) + Rabisin ( L495181/16.04.2024),2022-10-28,2023-10-28
1139711,2374072,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129024B01/03.24) + Nobivac RL ( A217B03/04.24),2022-10-28,2023-10-28
1139789,2374036,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (A644E01/04.2023) + RL (A217B03/04.2024).,2022-10-29,2023-10-29
4171213,4270149,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-07-29,2023-10-29
1139703,2367783,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-10-31,2023-10-31
1139571,2367793,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-11-01,2023-11-01
4475643,2692969,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-08-01,2023-11-01
4475663,2692969,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-08-01,2023-11-01
4475181,4722369,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-08-01,2023-11-01
1116973,2342404,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 423B01/02.25) + Rabisin ( L495181/16.04.2024),2022-11-02,2023-11-02
4475895,4722542,HistoricalTreatment,Medicație deparazitare internă,Milprazon,2023-08-02,2023-11-02
1116902,1100173,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 423B01/02.25) + Rabisin ( L495181/16.04.2024),2022-11-03,2023-11-03
1116904,1100177,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 423B01/02.25) + Rabisin ( L495181/16.04.2024),2022-11-03,2023-11-03
1109931,1131608,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-11-03,2023-11-03
1116697,2366687,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.2024) + Nobivac RL ( A217B03/04.2024),2022-11-03,2023-11-03
1116910,2419740,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-03,2023-11-03
1109953,2437370,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-11-03,2023-11-03
1109947,2437376,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-03,2023-11-03
1109613,2437586,HistoricalTreatment,Vaccinuri,Rabisin,2022-11-03,2023-11-03
1109605,2437648,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-04,2023-11-04
1109597,2437653,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-04,2023-11-04
1109583,2437659,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-11-04,2023-11-04
1109558,2437684,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-11-05,2023-11-05
4787201,1706095,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-08-07,2023-11-07
4777235,1706805,HistoricalTreatment,Medicație deparazitare externă,Bravecto,2023-08-07,2023-11-07
1109497,2437708,HistoricalTreatment,Vaccinuri,Purevax RCPCh (L489888/15.09.2022) + Noivac Rabies ( A554B01/09.2024).,2022-11-07,2023-11-07
1109283,2437939,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-07,2023-11-07
1109086,1100183,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A418B01/11.2024) + Rabisin ( L489868/16.04.24))),2022-11-09,2023-11-09
1109092,1100186,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A418B01/11.2024) + Rabisin ( L489868/16.04.2024),2022-11-09,2023-11-09
1109062,2371511,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-09,2023-11-09
1109070,2438093,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-09,2023-11-09
1106970,2476967,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-09,2023-11-09
1106861,2477069,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-11-10,2023-11-10
1106808,2477098,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A418B01/11.2024) + Nobivac Rabies (A554B01/09.24),2022-11-10,2023-11-10
1106798,2477109,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-10,2023-11-10
1103588,2478533,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 423B01/02.25) + Rabisin ( L495181/16.04.2024),2022-11-11,2023-11-11
1103276,2478760,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-11-17,2023-11-17
1103262,2478774,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A424A01/02.25) + Rabisin ( L489868/16.04.24),2022-11-17,2023-11-17
1103259,2478783,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A424A01/02.25) + Rabisin ( L489868/16.04.24),2022-11-17,2023-11-17
1103257,2478793,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio (A418B01/11.24) + Rabisin (L495181/16.04.24),2022-11-17,2023-11-17
1103221,2478853,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A 418B01/11.24) + Rabisin ( L495181/16.04.2024),2022-11-18,2023-11-18
1106964,2476976,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129044A01/06.24) + Nobivac RL ( A215B01/11.23),2022-11-19,2023-11-19
1099574,1099239,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129031B01/01.2024) + Nobivac RL ( A217B03/04.2024),2022-11-21,2023-11-21
1099586,2367833,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.20230,2022-11-21,2023-11-21
1097190,2437673,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129031B01/04.24) + Nobivac RL ( A217B03/04.24),2022-11-21,2023-11-21
1097150,1065416,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129044A01/06.24) + Nobivac RL ( A215B01/11.23),2022-11-22,2023-11-22
1097124,2483282,HistoricalTreatment,Vaccinuri,Nobivac DHPPI (0129044A01/06.24) + Nobivac RL ( A215B01/11.23),2022-11-22,2023-11-22
2494636,1100060,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-11-23,2023-11-23
1097069,2483297,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-11-23,2023-11-23
1097055,2483315,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-11-23,2023-11-23
2495102,2501455,HistoricalTreatment,Vaccinuri,Nobivac DHP (A148E01/11.23) + Nobivac RL ( A300A01/06.24),2022-11-23,2023-11-23
2495295,2501552,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-11-23,2023-11-23
2501389,2502659,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-11-23,2023-11-23
2501408,2502665,HistoricalTreatment,Vaccinuri,Nobivac Tricat Trio ( A424E01/02.25) + Nobivac Rabies ( A572B01/12.24),2022-11-25,2023-11-25
2501502,1102049,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-11-28,2023-11-28
2501447,2502677,HistoricalTreatment,Vaccinuri,Nobivac DHPPI ( 0129024B01/03.24) + Nobivac RL ( A217B03/04.24),2022-11-28,2023-11-28
2508199,2437678,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-03,2023-12-03
2508170,2504200,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-03,2023-12-03
2508229,2504219,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-03,2023-12-03
2508318,1131966,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-12-05,2023-12-05
2508310,1131975,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-12-05,2023-12-05
2508353,1141993,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-12-06,2023-12-06
2519935,1131623,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-08,2023-12-08
2519911,1131634,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-08,2023-12-08
2519920,1131712,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-08,2023-12-08
2519959,1131726,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-08,2023-12-08
2519950,1131734,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-08,2023-12-08
2509684,2504677,HistoricalTreatment,Vaccin Antirabic,Rabisin,2022-12-08,2023-12-08
2519899,1131701,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Nobivac Rabies ( A572B01/12.24),2022-12-09,2023-12-09
2509756,2504710,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-09,2023-12-09
2509958,1144317,HistoricalTreatment,Vaccinuri,Nobivac Tricat trio (A424A01/02.25)+ Rabisin ( L495181/16.04.24),2022-12-10,2023-12-10
2515407,2366682,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-12-13,2023-12-13
2515419,2506464,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-12-13,2023-12-13
2515434,2506471,HistoricalTreatment,Vaccinuri,Eurican DAPPI + LR (E36118/02.09.2023),2022-12-13,2023-12-13
2721897,2543495,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies (A572B01/12.24),2022-12-14,2023-12-14
2721902,2543495,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A151C01/02.2024) + Nobivac Lepto ( A707C01/11.2023),2022-12-14,2023-12-14
2721915,2552125,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies ( A579A01/12.24),2022-12-14,2023-12-14
2721920,2552125,HistoricalTreatment,Vaccinuri,Nobivac DHP (A151C01/02.2024) + Nobivac Lepto ( A707A01/11.2023),2022-12-14,2023-12-14
2721925,2552140,HistoricalTreatment,Vaccin Antirabic,Nobivac Rabies ( A579A01/12.24),2022-12-14,2023-12-14
2721930,2552140,HistoricalTreatment,Vaccinuri,Nobivac DHP ( A151C01/02.2024) + Nobivac Lepto ( A707A01/11.23),2022-12-14,2023-12-14
